Temp_C,Date,Hour,AM_PM,Time,Date_Time,Logger_ID,MO,Tide_AMSL_m,Tide_ht,Pipe_position
14.608,2020-07-07,2:01:01,AM,2:01,7/7/2020 2:01,T7,E,0.5,L,Upstream
14.608,2020-07-07,3:01:01,AM,3:01,7/7/2020 3:01,T7,E,0.5,L,Upstream
14.608,2020-07-07,4:01:01,AM,4:01,7/7/2020 4:01,T7,E,0.5,L,Upstream
14.608,2020-07-07,5:01:01,AM,5:01,7/7/2020 5:01,T7,E,0.5,L,Upstream
14.608,2020-07-07,6:01:01,AM,6:01,7/7/2020 6:01,T7,E,0.5,L,Upstream
14.106,2020-07-07,7:01:01,AM,7:01,7/7/2020 7:01,T7,E,0.5,L,Upstream
14.106,2020-07-07,8:01:01,AM,8:01,7/7/2020 8:01,T7,E,0.5,L,Upstream
14.106,2020-07-07,9:01:01,AM,9:01,7/7/2020 9:01,T7,E,0.5,L,Upstream
14.608,2020-07-07,10:01:01,AM,10:01,7/7/2020 10:01,T7,E,0.5,L,Upstream
18.115,2020-07-07,11:01:01,AM,11:01,7/7/2020 11:01,T7,E,0.5,L,Upstream
20.118,2020-07-07,12:01:01,PM,12:01,7/7/2020 12:01,T7,E,0.5,L,Upstream
21.119,2020-07-07,1:01:01,PM,13:01,7/7/2020 13:01,T7,E,0.5,L,Upstream
22.12,2020-07-07,2:01:01,PM,14:01,7/7/2020 14:01,T7,E,0.5,L,Upstream
21.62,2020-07-07,3:01:01,PM,15:01,7/7/2020 15:01,T7,E,0.5,L,Upstream
20.619,2020-07-07,4:01:01,PM,16:01,7/7/2020 16:01,T7,E,0.5,L,Upstream
20.619,2020-07-07,5:01:01,PM,17:01,7/7/2020 17:01,T7,E,0.5,L,Upstream
20.118,2020-07-07,6:01:01,PM,18:01,7/7/2020 18:01,T7,E,0.5,L,Upstream
16.111,2020-07-07,7:01:01,PM,19:01,7/7/2020 19:01,T7,E,0.5,L,Upstream
14.106,2020-07-07,8:01:01,PM,20:01,7/7/2020 20:01,T7,E,0.5,L,Upstream
13.605,2020-07-07,9:01:01,PM,21:01,7/7/2020 21:01,T7,E,0.5,L,Upstream
13.605,2020-07-07,10:01:01,PM,22:01,7/7/2020 22:01,T7,E,0.5,L,Upstream
13.605,2020-07-07,11:01:01,PM,23:01,7/7/2020 23:01,T7,E,0.5,L,Upstream
13.605,2020-07-08,12:01:01,AM,0:01,7/8/2020 0:01,T7,E,0.5,L,Upstream
14.106,2020-07-08,1:01:01,AM,1:01,7/8/2020 1:01,T7,E,0.5,L,Upstream
14.106,2020-07-08,2:01:01,AM,2:01,7/8/2020 2:01,T7,E,0.5,L,Upstream
14.106,2020-07-08,3:01:01,AM,3:01,7/8/2020 3:01,T7,E,0.5,L,Upstream
14.608,2020-07-08,4:01:01,AM,4:01,7/8/2020 4:01,T7,E,0.5,L,Upstream
14.106,2020-07-08,5:01:01,AM,5:01,7/8/2020 5:01,T7,E,0.5,L,Upstream
14.106,2020-07-08,6:01:01,AM,6:01,7/8/2020 6:01,T7,E,0.5,L,Upstream
14.106,2020-07-08,7:01:01,AM,7:01,7/8/2020 7:01,T7,E,0.5,L,Upstream
14.106,2020-07-08,8:01:01,AM,8:01,7/8/2020 8:01,T7,E,0.5,L,Upstream
14.106,2020-07-08,9:01:01,AM,9:01,7/8/2020 9:01,T7,E,0.5,L,Upstream
14.608,2020-07-08,10:01:01,AM,10:01,7/8/2020 10:01,T7,E,0.5,L,Upstream
16.111,2020-07-08,11:01:01,AM,11:01,7/8/2020 11:01,T7,E,0.5,L,Upstream
20.118,2020-07-08,12:01:01,PM,12:01,7/8/2020 12:01,T7,E,0.5,L,Upstream
22.62,2020-07-08,1:01:01,PM,13:01,7/8/2020 13:01,T7,E,0.5,L,Upstream
22.62,2020-07-08,2:01:01,PM,14:01,7/8/2020 14:01,T7,E,0.5,L,Upstream
23.621,2020-07-08,3:01:01,PM,15:01,7/8/2020 15:01,T7,E,0.5,L,Upstream
22.12,2020-07-08,4:01:01,PM,16:01,7/8/2020 16:01,T7,E,0.5,L,Upstream
21.119,2020-07-08,5:01:01,PM,17:01,7/8/2020 17:01,T7,E,0.5,L,Upstream
20.619,2020-07-08,6:01:01,PM,18:01,7/8/2020 18:01,T7,E,0.5,L,Upstream
19.618,2020-07-08,7:01:01,PM,19:01,7/8/2020 19:01,T7,E,0.5,L,Upstream
15.109,2020-07-08,8:01:01,PM,20:01,7/8/2020 20:01,T7,E,0.5,L,Upstream
14.106,2020-07-08,9:01:01,PM,21:01,7/8/2020 21:01,T7,E,0.5,L,Upstream
13.605,2020-07-08,10:01:01,PM,22:01,7/8/2020 22:01,T7,E,0.5,L,Upstream
13.605,2020-07-08,11:01:01,PM,23:01,7/8/2020 23:01,T7,E,0.5,L,Upstream
14.106,2020-07-09,12:01:01,AM,0:01,7/9/2020 0:01,T7,E,0.5,L,Upstream
14.106,2020-07-09,1:01:01,AM,1:01,7/9/2020 1:01,T7,E,0.5,L,Upstream
14.106,2020-07-09,2:01:01,AM,2:01,7/9/2020 2:01,T7,E,0.5,L,Upstream
14.106,2020-07-09,3:01:01,AM,3:01,7/9/2020 3:01,T7,E,0.5,L,Upstream
14.608,2020-07-09,4:01:01,AM,4:01,7/9/2020 4:01,T7,E,0.5,L,Upstream
14.608,2020-07-09,5:01:01,AM,5:01,7/9/2020 5:01,T7,E,0.5,L,Upstream
14.608,2020-07-09,6:01:01,AM,6:01,7/9/2020 6:01,T7,E,0.5,L,Upstream
14.608,2020-07-09,7:01:01,AM,7:01,7/9/2020 7:01,T7,E,0.5,L,Upstream
14.608,2020-07-09,8:01:01,AM,8:01,7/9/2020 8:01,T7,E,0.5,L,Upstream
14.608,2020-07-09,9:01:01,AM,9:01,7/9/2020 9:01,T7,E,0.5,L,Upstream
14.608,2020-07-09,10:01:01,AM,10:01,7/9/2020 10:01,T7,E,0.5,L,Upstream
15.109,2020-07-09,11:01:01,AM,11:01,7/9/2020 11:01,T7,E,0.5,L,Upstream
16.612,2020-07-09,12:01:01,PM,12:01,7/9/2020 12:01,T7,E,0.5,L,Upstream
18.115,2020-07-09,1:01:01,PM,13:01,7/9/2020 13:01,T7,E,0.5,L,Upstream
19.117,2020-07-09,2:01:01,PM,14:01,7/9/2020 14:01,T7,E,0.5,L,Upstream
20.118,2020-07-09,3:01:01,PM,15:01,7/9/2020 15:01,T7,E,0.5,L,Upstream
19.618,2020-07-09,4:01:01,PM,16:01,7/9/2020 16:01,T7,E,0.5,L,Upstream
19.117,2020-07-09,5:01:01,PM,17:01,7/9/2020 17:01,T7,E,0.5,L,Upstream
18.616,2020-07-09,6:01:01,PM,18:01,7/9/2020 18:01,T7,E,0.5,L,Upstream
17.614,2020-07-09,7:01:01,PM,19:01,7/9/2020 19:01,T7,E,0.5,L,Upstream
16.111,2020-07-09,8:01:01,PM,20:01,7/9/2020 20:01,T7,E,0.5,L,Upstream
14.608,2020-07-09,9:01:01,PM,21:01,7/9/2020 21:01,T7,E,0.5,L,Upstream
14.106,2020-07-09,10:01:01,PM,22:01,7/9/2020 22:01,T7,E,0.5,L,Upstream
13.605,2020-07-09,11:01:01,PM,23:01,7/9/2020 23:01,T7,E,0.5,L,Upstream
13.605,2020-07-10,12:01:01,AM,0:01,7/10/2020 0:01,T7,E,0.5,L,Upstream
14.106,2020-07-10,1:01:01,AM,1:01,7/10/2020 1:01,T7,E,0.5,L,Upstream
14.106,2020-07-10,2:01:01,AM,2:01,7/10/2020 2:01,T7,E,0.5,L,Upstream
14.106,2020-07-10,3:01:01,AM,3:01,7/10/2020 3:01,T7,E,0.5,L,Upstream
14.106,2020-07-10,4:01:01,AM,4:01,7/10/2020 4:01,T7,E,0.5,L,Upstream
14.106,2020-07-10,5:01:01,AM,5:01,7/10/2020 5:01,T7,E,0.5,L,Upstream
13.605,2020-07-10,6:01:01,AM,6:01,7/10/2020 6:01,T7,E,0.5,L,Upstream
14.106,2020-07-10,7:01:01,AM,7:01,7/10/2020 7:01,T7,E,0.5,L,Upstream
14.106,2020-07-10,8:01:01,AM,8:01,7/10/2020 8:01,T7,E,0.5,L,Upstream
14.608,2020-07-10,9:01:01,AM,9:01,7/10/2020 9:01,T7,E,0.5,L,Upstream
15.109,2020-07-10,10:01:01,AM,10:01,7/10/2020 10:01,T7,E,0.5,L,Upstream
15.61,2020-07-10,11:01:01,AM,11:01,7/10/2020 11:01,T7,E,0.5,L,Upstream
17.614,2020-07-10,12:01:01,PM,12:01,7/10/2020 12:01,T7,E,0.5,L,Upstream
21.119,2020-07-10,1:01:01,PM,13:01,7/10/2020 13:01,T7,E,0.5,L,Upstream
22.12,2020-07-10,2:01:01,PM,14:01,7/10/2020 14:01,T7,E,0.5,L,Upstream
21.62,2020-07-10,3:01:01,PM,15:01,7/10/2020 15:01,T7,E,0.5,L,Upstream
20.118,2020-07-10,4:01:01,PM,16:01,7/10/2020 16:01,T7,E,0.5,L,Upstream
19.117,2020-07-10,5:01:01,PM,17:01,7/10/2020 17:01,T7,E,0.5,L,Upstream
18.616,2020-07-10,6:01:01,PM,18:01,7/10/2020 18:01,T7,E,0.5,L,Upstream
18.115,2020-07-10,7:01:01,PM,19:01,7/10/2020 19:01,T7,E,0.5,L,Upstream
17.614,2020-07-10,8:01:01,PM,20:01,7/10/2020 20:01,T7,E,0.5,L,Upstream
15.61,2020-07-10,9:01:01,PM,21:01,7/10/2020 21:01,T7,E,0.5,L,Upstream
14.608,2020-07-10,10:01:01,PM,22:01,7/10/2020 22:01,T7,E,0.5,L,Upstream
14.608,2020-07-10,11:01:01,PM,23:01,7/10/2020 23:01,T7,E,0.5,L,Upstream
14.608,2020-07-11,12:01:01,AM,0:01,7/11/2020 0:01,T7,E,0.5,L,Upstream
14.608,2020-07-11,1:01:01,AM,1:01,7/11/2020 1:01,T7,E,0.5,L,Upstream
14.608,2020-07-11,2:01:01,AM,2:01,7/11/2020 2:01,T7,E,0.5,L,Upstream
14.608,2020-07-11,3:01:01,AM,3:01,7/11/2020 3:01,T7,E,0.5,L,Upstream
14.608,2020-07-11,4:01:01,AM,4:01,7/11/2020 4:01,T7,E,0.5,L,Upstream
14.106,2020-07-11,5:01:01,AM,5:01,7/11/2020 5:01,T7,E,0.5,L,Upstream
13.605,2020-07-11,6:01:01,AM,6:01,7/11/2020 6:01,T7,E,0.5,L,Upstream
14.106,2020-07-11,7:01:01,AM,7:01,7/11/2020 7:01,T7,E,0.5,L,Upstream
14.608,2020-07-11,8:01:01,AM,8:01,7/11/2020 8:01,T7,E,0.5,L,Upstream
15.109,2020-07-11,9:01:01,AM,9:01,7/11/2020 9:01,T7,E,0.5,L,Upstream
15.109,2020-07-11,10:01:01,AM,10:01,7/11/2020 10:01,T7,E,0.5,L,Upstream
15.61,2020-07-11,11:01:01,AM,11:01,7/11/2020 11:01,T7,E,0.5,L,Upstream
16.111,2020-07-11,12:01:01,PM,12:01,7/11/2020 12:01,T7,E,0.5,L,Upstream
16.612,2020-07-11,1:01:01,PM,13:01,7/11/2020 13:01,T7,E,0.5,L,Upstream
16.111,2020-07-11,2:01:01,PM,14:01,7/11/2020 14:01,T7,E,0.5,L,Upstream
16.111,2020-07-11,3:01:01,PM,15:01,7/11/2020 15:01,T7,E,0.5,L,Upstream
16.111,2020-07-11,4:01:01,PM,16:01,7/11/2020 16:01,T7,E,0.5,L,Upstream
16.111,2020-07-11,5:01:01,PM,17:01,7/11/2020 17:01,T7,E,0.5,L,Upstream
15.61,2020-07-11,6:01:01,PM,18:01,7/11/2020 18:01,T7,E,0.5,L,Upstream
15.109,2020-07-11,7:01:01,PM,19:01,7/11/2020 19:01,T7,E,0.5,L,Upstream
15.109,2020-07-11,8:01:01,PM,20:01,7/11/2020 20:01,T7,E,0.5,L,Upstream
15.61,2020-07-11,9:01:01,PM,21:01,7/11/2020 21:01,T7,E,0.5,L,Upstream
15.109,2020-07-11,10:01:01,PM,22:01,7/11/2020 22:01,T7,E,0.5,L,Upstream
15.109,2020-07-11,11:01:01,PM,23:01,7/11/2020 23:01,T7,E,0.5,L,Upstream
14.608,2020-07-12,12:01:01,AM,0:01,7/12/2020 0:01,T7,E,0.5,L,Upstream
14.608,2020-07-12,1:01:01,AM,1:01,7/12/2020 1:01,T7,E,0.5,L,Upstream
14.608,2020-07-12,2:01:01,AM,2:01,7/12/2020 2:01,T7,E,0.5,L,Upstream
15.109,2020-07-12,3:01:01,AM,3:01,7/12/2020 3:01,T7,E,0.5,L,Upstream
15.109,2020-07-12,4:01:01,AM,4:01,7/12/2020 4:01,T7,E,0.5,L,Upstream
14.106,2020-07-12,5:01:01,AM,5:01,7/12/2020 5:01,T7,E,0.5,L,Upstream
13.605,2020-07-12,6:01:01,AM,6:01,7/12/2020 6:01,T7,E,0.5,L,Upstream
14.608,2020-07-12,7:01:01,AM,7:01,7/12/2020 7:01,T7,E,0.5,L,Upstream
15.61,2020-07-12,8:01:01,AM,8:01,7/12/2020 8:01,T7,E,0.5,L,Upstream
19.618,2020-07-12,9:01:01,AM,9:01,7/12/2020 9:01,T7,E,0.5,L,Upstream
22.62,2020-07-12,10:01:01,AM,10:01,7/12/2020 10:01,T7,E,0.5,L,Upstream
24.621,2020-07-12,11:01:01,AM,11:01,7/12/2020 11:01,T7,E,0.5,L,Upstream
19.117,2020-07-12,12:01:01,PM,12:01,7/12/2020 12:01,T7,E,0.5,L,Upstream
19.618,2020-07-12,1:01:01,PM,13:01,7/12/2020 13:01,T7,E,0.5,L,Upstream
22.62,2020-07-12,2:01:01,PM,14:01,7/12/2020 14:01,T7,E,0.5,L,Upstream
23.621,2020-07-12,3:01:01,PM,15:01,7/12/2020 15:01,T7,E,0.5,L,Upstream
19.618,2020-07-12,4:01:01,PM,16:01,7/12/2020 16:01,T7,E,0.5,L,Upstream
17.113,2020-07-12,5:01:01,PM,17:01,7/12/2020 17:01,T7,E,0.5,L,Upstream
17.113,2020-07-12,6:01:01,PM,18:01,7/12/2020 18:01,T7,E,0.5,L,Upstream
16.612,2020-07-12,7:01:01,PM,19:01,7/12/2020 19:01,T7,E,0.5,L,Upstream
16.111,2020-07-12,8:01:01,PM,20:01,7/12/2020 20:01,T7,E,0.5,L,Upstream
18.115,2020-07-12,9:01:01,PM,21:01,7/12/2020 21:01,T7,E,0.5,L,Upstream
16.612,2020-07-12,10:01:01,PM,22:01,7/12/2020 22:01,T7,E,0.5,L,Upstream
15.61,2020-07-12,11:01:01,PM,23:01,7/12/2020 23:01,T7,E,0.5,L,Upstream
15.109,2020-07-13,12:01:01,AM,0:01,7/13/2020 0:01,T7,E,0.5,L,Upstream
15.109,2020-07-13,1:01:01,AM,1:01,7/13/2020 1:01,T7,E,0.5,L,Upstream
15.109,2020-07-13,2:01:01,AM,2:01,7/13/2020 2:01,T7,E,0.5,L,Upstream
15.109,2020-07-13,3:01:01,AM,3:01,7/13/2020 3:01,T7,E,0.5,L,Upstream
15.61,2020-07-13,4:01:01,AM,4:01,7/13/2020 4:01,T7,E,0.5,L,Upstream
14.608,2020-07-13,5:01:01,AM,5:01,7/13/2020 5:01,T7,E,0.5,L,Upstream
13.103,2020-07-13,6:01:01,AM,6:01,7/13/2020 6:01,T7,E,0.5,L,Upstream
14.106,2020-07-13,7:01:01,AM,7:01,7/13/2020 7:01,T7,E,0.5,L,Upstream
17.614,2020-07-13,8:01:01,AM,8:01,7/13/2020 8:01,T7,E,0.5,L,Upstream
21.62,2020-07-13,9:01:01,AM,9:01,7/13/2020 9:01,T7,E,0.5,L,Upstream
23.621,2020-07-13,10:01:01,AM,10:01,7/13/2020 10:01,T7,E,0.5,L,Upstream
24.621,2020-07-13,11:01:01,AM,11:01,7/13/2020 11:01,T7,E,0.5,L,Upstream
27.62,2020-07-13,12:01:01,PM,12:01,7/13/2020 12:01,T7,E,0.5,L,Upstream
24.121,2020-07-13,1:01:01,PM,13:01,7/13/2020 13:01,T7,E,0.5,L,Upstream
21.119,2020-07-13,2:01:01,PM,14:01,7/13/2020 14:01,T7,E,0.5,L,Upstream
21.119,2020-07-13,3:01:01,PM,15:01,7/13/2020 15:01,T7,E,0.5,L,Upstream
21.119,2020-07-13,4:01:01,PM,16:01,7/13/2020 16:01,T7,E,0.5,L,Upstream
18.616,2020-07-13,5:01:01,PM,17:01,7/13/2020 17:01,T7,E,0.5,L,Upstream
18.115,2020-07-13,6:01:01,PM,18:01,7/13/2020 18:01,T7,E,0.5,L,Upstream
17.614,2020-07-13,7:01:01,PM,19:01,7/13/2020 19:01,T7,E,0.5,L,Upstream
17.113,2020-07-13,8:01:01,PM,20:01,7/13/2020 20:01,T7,E,0.5,L,Upstream
19.618,2020-07-13,9:01:01,PM,21:01,7/13/2020 21:01,T7,E,0.5,L,Upstream
19.117,2020-07-13,10:01:01,PM,22:01,7/13/2020 22:01,T7,E,0.5,L,Upstream
17.113,2020-07-13,11:01:01,PM,23:01,7/13/2020 23:01,T7,E,0.5,L,Upstream
15.61,2020-07-14,12:01:01,AM,0:01,7/14/2020 0:01,T7,E,0.5,L,Upstream
15.109,2020-07-14,1:01:01,AM,1:01,7/14/2020 1:01,T7,E,0.5,L,Upstream
15.109,2020-07-14,2:01:01,AM,2:01,7/14/2020 2:01,T7,E,0.5,L,Upstream
15.109,2020-07-14,3:01:01,AM,3:01,7/14/2020 3:01,T7,E,0.5,L,Upstream
16.111,2020-07-14,4:01:01,AM,4:01,7/14/2020 4:01,T7,E,0.5,L,Upstream
16.111,2020-07-14,5:01:01,AM,5:01,7/14/2020 5:01,T7,E,0.5,L,Upstream
14.106,2020-07-14,6:01:01,AM,6:01,7/14/2020 6:01,T7,E,0.5,L,Upstream
16.612,2020-07-14,7:01:01,AM,7:01,7/14/2020 7:01,T7,E,0.5,L,Upstream
21.119,2020-07-14,8:01:01,AM,8:01,7/14/2020 8:01,T7,E,0.5,L,Upstream
24.621,2020-07-14,9:01:01,AM,9:01,7/14/2020 9:01,T7,E,0.5,L,Upstream
26.121,2020-07-14,10:01:01,AM,10:01,7/14/2020 10:01,T7,E,0.5,L,Upstream
29.119,2020-07-14,11:01:01,AM,11:01,7/14/2020 11:01,T7,E,0.5,L,Upstream
30.118,2020-07-14,12:01:01,PM,12:01,7/14/2020 12:01,T7,E,0.5,L,Upstream
29.119,2020-07-14,1:01:01,PM,13:01,7/14/2020 13:01,T7,E,0.5,L,Upstream
23.621,2020-07-14,2:01:01,PM,14:01,7/14/2020 14:01,T7,E,0.5,L,Upstream
19.618,2020-07-14,3:01:01,PM,15:01,7/14/2020 15:01,T7,E,0.5,L,Upstream
19.117,2020-07-14,4:01:01,PM,16:01,7/14/2020 16:01,T7,E,0.5,L,Upstream
20.118,2020-07-14,5:01:01,PM,17:01,7/14/2020 17:01,T7,E,0.5,L,Upstream
20.118,2020-07-14,6:01:01,PM,18:01,7/14/2020 18:01,T7,E,0.5,L,Upstream
20.118,2020-07-14,7:01:01,PM,19:01,7/14/2020 19:01,T7,E,0.5,L,Upstream
19.618,2020-07-14,8:01:01,PM,20:01,7/14/2020 20:01,T7,E,0.5,L,Upstream
20.118,2020-07-14,9:01:01,PM,21:01,7/14/2020 21:01,T7,E,0.5,L,Upstream
19.618,2020-07-14,10:01:01,PM,22:01,7/14/2020 22:01,T7,E,0.5,L,Upstream
18.616,2020-07-14,11:01:01,PM,23:01,7/14/2020 23:01,T7,E,0.5,L,Upstream
17.614,2020-07-15,12:01:01,AM,0:01,7/15/2020 0:01,T7,E,0.5,L,Upstream
16.111,2020-07-15,1:01:01,AM,1:01,7/15/2020 1:01,T7,E,0.5,L,Upstream
15.61,2020-07-15,2:01:01,AM,2:01,7/15/2020 2:01,T7,E,0.5,L,Upstream
15.61,2020-07-15,3:01:01,AM,3:01,7/15/2020 3:01,T7,E,0.5,L,Upstream
16.612,2020-07-15,4:01:01,AM,4:01,7/15/2020 4:01,T7,E,0.5,L,Upstream
17.614,2020-07-15,5:01:01,AM,5:01,7/15/2020 5:01,T7,E,0.5,L,Upstream
15.61,2020-07-15,6:01:01,AM,6:01,7/15/2020 6:01,T7,E,0.5,L,Upstream
17.614,2020-07-15,7:01:01,AM,7:01,7/15/2020 7:01,T7,E,0.5,L,Upstream
19.618,2020-07-15,8:01:01,AM,8:01,7/15/2020 8:01,T7,E,0.5,L,Upstream
21.119,2020-07-15,9:01:01,AM,9:01,7/15/2020 9:01,T7,E,0.5,L,Upstream
23.121,2020-07-15,10:01:01,AM,10:01,7/15/2020 10:01,T7,E,0.5,L,Upstream
26.121,2020-07-15,11:01:01,AM,11:01,7/15/2020 11:01,T7,E,0.5,L,Upstream
29.119,2020-07-15,12:01:01,PM,12:01,7/15/2020 12:01,T7,E,0.5,L,Upstream
30.617,2020-07-15,1:01:01,PM,13:01,7/15/2020 13:01,T7,E,0.5,L,Upstream
30.118,2020-07-15,2:01:01,PM,14:01,7/15/2020 14:01,T7,E,0.5,L,Upstream
19.117,2020-07-15,3:01:01,PM,15:01,7/15/2020 15:01,T7,E,0.5,L,Upstream
18.115,2020-07-15,4:01:01,PM,16:01,7/15/2020 16:01,T7,E,0.5,L,Upstream
18.115,2020-07-15,5:01:01,PM,17:01,7/15/2020 17:01,T7,E,0.5,L,Upstream
18.115,2020-07-15,6:01:01,PM,18:01,7/15/2020 18:01,T7,E,0.5,L,Upstream
18.616,2020-07-15,7:01:01,PM,19:01,7/15/2020 19:01,T7,E,0.5,L,Upstream
18.616,2020-07-15,8:01:01,PM,20:01,7/15/2020 20:01,T7,E,0.5,L,Upstream
18.616,2020-07-15,9:01:01,PM,21:01,7/15/2020 21:01,T7,E,0.5,L,Upstream
18.616,2020-07-15,10:01:01,PM,22:01,7/15/2020 22:01,T7,E,0.5,L,Upstream
18.616,2020-07-15,11:01:01,PM,23:01,7/15/2020 23:01,T7,E,0.5,L,Upstream
18.115,2020-07-16,12:01:01,AM,0:01,7/16/2020 0:01,T7,E,0.5,L,Upstream
17.614,2020-07-16,1:01:01,AM,1:01,7/16/2020 1:01,T7,E,0.5,L,Upstream
16.612,2020-07-16,2:01:01,AM,2:01,7/16/2020 2:01,T7,E,0.5,L,Upstream
16.111,2020-07-16,3:01:01,AM,3:01,7/16/2020 3:01,T7,E,0.5,L,Upstream
16.612,2020-07-16,4:01:01,AM,4:01,7/16/2020 4:01,T7,E,0.5,L,Upstream
17.614,2020-07-16,5:01:01,AM,5:01,7/16/2020 5:01,T7,E,0.5,L,Upstream
17.113,2020-07-16,6:01:01,AM,6:01,7/16/2020 6:01,T7,E,0.5,L,Upstream
16.111,2020-07-16,7:01:01,AM,7:01,7/16/2020 7:01,T7,E,0.5,L,Upstream
16.111,2020-07-16,8:01:01,AM,8:01,7/16/2020 8:01,T7,E,0.5,L,Upstream
16.612,2020-07-16,9:01:01,AM,9:01,7/16/2020 9:01,T7,E,0.5,L,Upstream
17.614,2020-07-16,10:01:01,AM,10:01,7/16/2020 10:01,T7,E,0.5,L,Upstream
18.616,2020-07-16,11:01:01,AM,11:01,7/16/2020 11:01,T7,E,0.5,L,Upstream
18.115,2020-07-16,12:01:01,PM,12:01,7/16/2020 12:01,T7,E,0.5,L,Upstream
20.619,2020-07-16,1:01:01,PM,13:01,7/16/2020 13:01,T7,E,0.5,L,Upstream
22.12,2020-07-16,2:01:01,PM,14:01,7/16/2020 14:01,T7,E,0.5,L,Upstream
18.115,2020-07-16,3:01:01,PM,15:01,7/16/2020 15:01,T7,E,0.5,L,Upstream
17.113,2020-07-16,4:01:01,PM,16:01,7/16/2020 16:01,T7,E,0.5,L,Upstream
17.113,2020-07-16,5:01:01,PM,17:01,7/16/2020 17:01,T7,E,0.5,L,Upstream
17.113,2020-07-16,6:01:01,PM,18:01,7/16/2020 18:01,T7,E,0.5,L,Upstream
17.113,2020-07-16,7:01:01,PM,19:01,7/16/2020 19:01,T7,E,0.5,L,Upstream
17.113,2020-07-16,8:01:01,PM,20:01,7/16/2020 20:01,T7,E,0.5,L,Upstream
17.614,2020-07-16,9:01:01,PM,21:01,7/16/2020 21:01,T7,E,0.5,L,Upstream
17.614,2020-07-16,10:01:01,PM,22:01,7/16/2020 22:01,T7,E,0.5,L,Upstream
18.115,2020-07-16,11:01:01,PM,23:01,7/16/2020 23:01,T7,E,0.5,L,Upstream
17.614,2020-07-17,12:01:01,AM,0:01,7/17/2020 0:01,T7,E,0.5,L,Upstream
17.113,2020-07-17,1:01:01,AM,1:01,7/17/2020 1:01,T7,E,0.5,L,Upstream
16.612,2020-07-17,2:01:01,AM,2:01,7/17/2020 2:01,T7,E,0.5,L,Upstream
16.111,2020-07-17,3:01:01,AM,3:01,7/17/2020 3:01,T7,E,0.5,L,Upstream
16.111,2020-07-17,4:01:01,AM,4:01,7/17/2020 4:01,T7,E,0.5,L,Upstream
16.612,2020-07-17,5:01:01,AM,5:01,7/17/2020 5:01,T7,E,0.5,L,Upstream
17.113,2020-07-17,6:01:01,AM,6:01,7/17/2020 6:01,T7,E,0.5,L,Upstream
17.113,2020-07-17,7:01:01,AM,7:01,7/17/2020 7:01,T7,E,0.5,L,Upstream
17.113,2020-07-17,8:01:01,AM,8:01,7/17/2020 8:01,T7,E,0.5,L,Upstream
19.618,2020-07-17,9:01:01,AM,9:01,7/17/2020 9:01,T7,E,0.5,L,Upstream
23.121,2020-07-17,10:01:01,AM,10:01,7/17/2020 10:01,T7,E,0.5,L,Upstream
27.12,2020-07-17,11:01:01,AM,11:01,7/17/2020 11:01,T7,E,0.5,L,Upstream
29.119,2020-07-17,12:01:01,PM,12:01,7/17/2020 12:01,T7,E,0.5,L,Upstream
30.118,2020-07-17,1:01:01,PM,13:01,7/17/2020 13:01,T7,E,0.5,L,Upstream
29.119,2020-07-17,2:01:01,PM,14:01,7/17/2020 14:01,T7,E,0.5,L,Upstream
28.619,2020-07-17,3:01:01,PM,15:01,7/17/2020 15:01,T7,E,0.5,L,Upstream
19.117,2020-07-17,4:01:01,PM,16:01,7/17/2020 16:01,T7,E,0.5,L,Upstream
17.614,2020-07-17,5:01:01,PM,17:01,7/17/2020 17:01,T7,E,0.5,L,Upstream
17.113,2020-07-17,6:01:01,PM,18:01,7/17/2020 18:01,T7,E,0.5,L,Upstream
16.612,2020-07-17,7:01:01,PM,19:01,7/17/2020 19:01,T7,E,0.5,L,Upstream
17.113,2020-07-17,8:01:01,PM,20:01,7/17/2020 20:01,T7,E,0.5,L,Upstream
17.113,2020-07-17,9:01:01,PM,21:01,7/17/2020 21:01,T7,E,0.5,L,Upstream
17.614,2020-07-17,10:01:01,PM,22:01,7/17/2020 22:01,T7,E,0.5,L,Upstream
17.614,2020-07-17,11:01:01,PM,23:01,7/17/2020 23:01,T7,E,0.5,L,Upstream
17.614,2020-07-18,12:01:01,AM,0:01,7/18/2020 0:01,T7,E,0.5,L,Upstream
17.614,2020-07-18,1:01:01,AM,1:01,7/18/2020 1:01,T7,E,0.5,L,Upstream
17.113,2020-07-18,2:01:01,AM,2:01,7/18/2020 2:01,T7,E,0.5,L,Upstream
17.113,2020-07-18,3:01:01,AM,3:01,7/18/2020 3:01,T7,E,0.5,L,Upstream
16.612,2020-07-18,4:01:01,AM,4:01,7/18/2020 4:01,T7,E,0.5,L,Upstream
16.612,2020-07-18,5:01:01,AM,5:01,7/18/2020 5:01,T7,E,0.5,L,Upstream
17.113,2020-07-18,6:01:01,AM,6:01,7/18/2020 6:01,T7,E,0.5,L,Upstream
17.614,2020-07-18,7:01:01,AM,7:01,7/18/2020 7:01,T7,E,0.5,L,Upstream
20.619,2020-07-18,8:01:01,AM,8:01,7/18/2020 8:01,T7,E,0.5,L,Upstream
24.621,2020-07-18,9:01:01,AM,9:01,7/18/2020 9:01,T7,E,0.5,L,Upstream
27.12,2020-07-18,10:01:01,AM,10:01,7/18/2020 10:01,T7,E,0.5,L,Upstream
